date,category,product_name,product_type,origin,unit,lulu_price,rawabi_price,family_price,price_per_kg_lulu,price_per_kg_rawabi,price_per_kg_family,cheapest_store,status
2026-06-08,Vegetables,Small Onion,Onion,India,250g,4.5,,,18.0,,,Lulu,Active
2026-06-08,Vegetables,White Onion,Onion,,600g,7.5,,,12.5,,,Lulu,Active
2026-06-08,Vegetables,Agrico Organic Tomato,Organic Vegetables,Qatar,500g,7.5,,,15.0,,,Lulu,Active
2026-06-08,Vegetables,Organic Cucumber,Organic Vegetables,,500g,9.5,,,19.0,,,Lulu,Active
2026-06-08,Vegetables,Organic Tomato Cherry,Organic Vegetables,Qatar,250g,7.5,,,30.0,,,Lulu,Active
2026-06-08,Vegetables,Aloe Vera,Other Vegetables,,,,,30.0,,,,,Active
2026-06-08,Vegetables,Aloe Vera Leaves Indonesia,Other Vegetables,,1.0pc,8.75,,,8750.0,,,Lulu,Active
2026-06-08,Vegetables,Amla (Gooseberry),Other Vegetables,India,,,,10.75,,,,,Active
2026-06-08,Vegetables,Bagal,Other Vegetables,,,,,5.0,,,,,Active
2026-06-08,Vegetables,Chinese Potato (Koorka),Other Vegetables,India,500g,8.5,,,17.0,,,Lulu,Active
2026-06-08,Vegetables,Drumstick,Other Vegetables,India,,,,7.5,,,,,Active
2026-06-08,Vegetables,Drumstick,Other Vegetables,India,1kg,,18.0,,,18.0,,Rawabi,Active
2026-06-08,Vegetables,Drumstick,Other Vegetables,India,200g,3.5,,,17.5,,,Lulu,Active
2026-06-08,Vegetables,Drumstick Leaves 1 Bunch,Other Vegetables,,,5.75,,,,,,,Active
2026-06-08,Vegetables,Drumstick Leaves Pkt ( ),Other Vegetables,India,150g,,,5.5,,,36.67,Family,Active
2026-06-08,Vegetables,Eggplant,Other Vegetables,Holland,,,,28.0,,,,,Active
2026-06-08,Vegetables,Eggplant Mazra Doha,Other Vegetables,,1kg,,7.0,,,7.0,,Rawabi,Active
2026-06-08,Vegetables,Fig,Other Vegetables,Turkey,1kg,,46.0,,,46.0,,Rawabi,Active
2026-06-08,Vegetables,Fresh Black Tamarind (Kudam Puli/ Brindle Berry/Garcinia Cambogia),Other Vegetables,,250g,7.0,,,28.0,,,Lulu,Active
2026-06-08,Vegetables,Govar,Other Vegetables,India,1kg,,17.5,,,17.5,,Rawabi,Active
2026-06-08,Vegetables,Guava,Other Vegetables,India,1kg,,22.0,,,22.0,,Rawabi,Active
2026-06-08,Vegetables,Guava -Packet,Other Vegetables,Thailand,,,32.0,,,,,,Active
2026-06-08,Vegetables,Guava Red,Other Vegetables,Thailand,1kg,,42.0,,,42.0,,Rawabi,Active
2026-06-08,Vegetables,Guava Red -Packet,Other Vegetables,Thailand,,,34.0,,,,,,Active
2026-06-08,Vegetables,Lollo Bioanda,Other Vegetables,Holland,1kg,,60.0,,,60.0,,Rawabi,Active
2026-06-08,Vegetables,Lollo Bioanda,Other Vegetables,Holland,250g,,15.0,,,60.0,,Rawabi,Active
2026-06-08,Vegetables,Longan -Packet,Other Vegetables,Thailand,,,24.0,,,,,,Active
2026-06-08,Vegetables,Palak Leaves Doha,Other Vegetables,,1.0pc,,5.0,,,5000.0,,Rawabi,Active
2026-06-08,Vegetables,Rambutan,Other Vegetables,India,1.0pkt,14.75,,,14750.0,,,Lulu,Active
2026-06-08,Vegetables,Rambutan -Packet,Other Vegetables,Thailand,,,25.0,,,,,,Active
2026-06-08,Vegetables,Raw Peanuts,Other Vegetables,India,250g,4.25,,,17.0,,,Lulu,Active
2026-06-08,Vegetables,Rocca Leaves,Other Vegetables,,120g,8.5,,,70.83,,,Lulu,Active
2026-06-08,Vegetables,Soursop,Other Vegetables,Sri Lanka,1500g,39.0,,,26.0,,,Lulu,Active
2026-06-08,Vegetables,Sugarcane,Other Vegetables,,1kg,21.5,,,21.5,,,Lulu,Active
2026-06-08,Vegetables,Sweet Tamarind,Other Vegetables,Thailand,450g,26.5,,,58.89,,,Lulu,Active
2026-06-08,Vegetables,Tamarind -Box,Other Vegetables,Thailand,,,23.0,,,,,,Active
2026-06-08,Vegetables,Beans,Peas & Beans,India,1kg,,19.0,,,19.0,,Rawabi,Active
2026-06-08,Vegetables,Cluster Beans,Peas & Beans,India,,,,9.5,,,,,Active
2026-06-08,Vegetables,Cluster Beans,Peas & Beans,India,250g,4.75,,,19.0,,,Lulu,Active
2026-06-08,Vegetables,Fine Beans + Snow Peas,Peas & Beans,Kenya,1.0pkt,12.5,,,12500.0,,,Lulu,Active
2026-06-08,Vegetables,French Beans,Peas & Beans,India,500g,11.25,,,22.5,,,Lulu,Active
2026-06-08,Vegetables,Green Beans,Peas & Beans,,500g,23.25,,,46.5,,,Lulu,Active
2026-06-08,Vegetables,Long Beans Mazra Doha,Peas & Beans,,1kg,,15.75,,,15.75,,Rawabi,Active
2026-06-08,Vegetables,Mutter,Peas & Beans,Pakistan,1kg,,22.5,,,22.5,,Rawabi,Active
2026-06-08,Vegetables,Peas Mangetout/Snow/Podded Peas,Peas & Beans,,250g,,,14.0,,,56.0,Family,Active
2026-06-08,Vegetables,Snow Peas,Peas & Beans,Kenya,250g,9.0,,,36.0,,,Lulu,Active
2026-06-08,Vegetables,Sugar Snaps,Peas & Beans,Kenya,250g,9.0,,,36.0,,,Lulu,Active
2026-06-08,Vegetables,Aravi Big,Potatoes & Starchy Vegetables,India,,,,8.75,,,,,Active
2026-06-08,Vegetables,Big Aravi,Potatoes & Starchy Vegetables,India,500g,8.5,,,17.0,,,Lulu,Active
2026-06-08,Vegetables,Big Suran (Yam),Potatoes & Starchy Vegetables,India,1kg,9.75,,,9.75,,,Lulu,Active
2026-06-08,Vegetables,Fresh Big Aravi Taro Root,Potatoes & Starchy Vegetables,Sri Lanka,500g,9.75,,,19.5,,,Lulu,Active
2026-06-08,Vegetables,Kachil,Potatoes & Starchy Vegetables,Sri Lanka,250g,5.75,,,23.0,,,Lulu,Active
2026-06-08,Vegetables,Lothi,Potatoes & Starchy Vegetables,,1kg,,16.0,,,16.0,,Rawabi,Active
2026-06-08,Vegetables,Potato,Potatoes & Starchy Vegetables,,,,,3.0,,,,,Active
2026-06-08,Vegetables,Potato,Potatoes & Starchy Vegetables,Bangladesh,1kg,,16.0,,,16.0,,Rawabi,Active
2026-06-08,Vegetables,Potato,Potatoes & Starchy Vegetables,Saudi,1kg,3.5,,,3.5,,,Lulu,Active
2026-06-08,Vegetables,Potato,Potatoes & Starchy Vegetables,Egypt,1kg,3.0,,,3.0,,,Lulu,Active
2026-06-08,Vegetables,Potato Bag,Potatoes & Starchy Vegetables,Saudi,1kg,,13.0,,,13.0,,Rawabi,Active
2026-06-08,Vegetables,Potato Idaho,Potatoes & Starchy Vegetables,,1kg,24.5,,,24.5,,,Lulu,Active
2026-06-08,Vegetables,Potatoes White Chat Small,Potatoes & Starchy Vegetables,Australia,,,,28.0,,,,,Active
2026-06-08,Vegetables,Small Aravi,Potatoes & Starchy Vegetables,India,600g,4.5,,,7.5,,,Lulu,Active
2026-06-08,Vegetables,Small Red Potato,Potatoes & Starchy Vegetables,,1kg,24.5,,,24.5,,,Lulu,Active
2026-06-08,Vegetables,Sweet Potato,Potatoes & Starchy Vegetables,India,,,,8.75,,,,,Active
2026-06-08,Vegetables,Sweet Potato,Potatoes & Starchy Vegetables,Usa,,,,16.0,,,,,Active
2026-06-08,Vegetables,Sweet Potato,Potatoes & Starchy Vegetables,Bangladesh,,,,17.0,,,,,Active
2026-06-08,Vegetables,Sweet Potato,Potatoes & Starchy Vegetables,Australia,1kg,,36.0,,,36.0,,Rawabi,Active
2026-06-08,Vegetables,Sweet Potato,Potatoes & Starchy Vegetables,Egypt,1kg,,5.0,,,5.0,,Rawabi,Active
2026-06-08,Vegetables,Sweet Potato By Air,Potatoes & Starchy Vegetables,Uganda,1kg,,18.5,,,18.5,,Rawabi,Active
2026-06-08,Vegetables,Tapioca,Potatoes & Starchy Vegetables,Sri Lanka,1kg,16.5,14.75,,16.5,14.75,,Rawabi,Active
2026-06-08,Vegetables,Tapioca,Potatoes & Starchy Vegetables,India,1kg,16.5,,,16.5,,,Lulu,Active
2026-06-08,Vegetables,Taro Root,Potatoes & Starchy Vegetables,,,,,53.0,,,,,Active
2026-06-08,Vegetables,Tomyam Mix,Potatoes & Starchy Vegetables,Thailand,1.0pkt,16.75,,,16750.0,,,Lulu,Active
2026-06-08,Vegetables,Yam Indian,Potatoes & Starchy Vegetables,India,,,,6.5,,,,,Active
2026-06-08,Vegetables,Butternut Pumpkin,Pumpkin,Oman,1kg,,9.75,,,9.75,,Rawabi,Active
2026-06-08,Vegetables,Disco Pumpkin,Pumpkin,India,1kg,,11.5,,,11.5,,Rawabi,Active
2026-06-08,Vegetables,Pumpkin Doha,Pumpkin,,1kg,,5.0,,,5.0,,Rawabi,Active
2026-06-08,Vegetables,Pumpkin Mathan Green,Pumpkin,India,,,,13.75,,,,,Active
2026-06-08,Vegetables,Pumpkin Medium,Pumpkin,India,,,,8.75,,,,,Active
2026-06-08,Vegetables,Red Pumpkin,Pumpkin,,1kg,5.0,,,5.0,,,Lulu,Active
2026-06-08,Vegetables,Red Pumpkin,Pumpkin,India,1kg,14.75,,,14.75,,,Lulu,Active
2026-06-08,Vegetables,Red Pumpkin,Pumpkin,Oman,1kg,5.0,,,5.0,,,Lulu,Active
2026-06-08,Vegetables,White Pumpkin,Pumpkin,Qatar,,,,7.5,,,,,Active
2026-06-08,Vegetables,White Pumpkin,Pumpkin,Qatar,500g,3.5,,,7.0,,,Lulu,Active
2026-06-08,Vegetables,Radish Red -Packet,Raddish,Holland,,,5.5,,,,,,Active
2026-06-08,Vegetables,Red Radish,Raddish,Holland,1kg,39.5,33.5,37.0,39.5,33.5,37.0,Rawabi,Active
2026-06-08,Vegetables,Red Radish,Raddish,Holland,125g,7.5,,,60.0,,,Lulu,Active
2026-06-08,Vegetables,Red Radish Poly Bag,Raddish,,125g,,,6.5,,,52.0,Family,Active
2026-06-08,Vegetables,Peeled Shallot Packet,Shallots,India,,,7.0,,,,,,Active
2026-06-08,Vegetables,Shallots,Shallots,,250g,12.5,,,50.0,,,Lulu,Active
2026-06-08,Vegetables,Beans Sprout Local,Sprouts,,300g,6.0,,,20.0,,,Lulu,Active
2026-06-08,Vegetables,Brussel Sprouts,Sprouts,Holland,500g,26.5,,,53.0,,,Lulu,Active
2026-06-08,Vegetables,Brussels Sprouts Netherland,Sprouts,,1kg,,49.0,,,49.0,,Rawabi,Active
2026-06-08,Vegetables,Mung Bean Sprouts Pkts,Sprouts,,,,,6.5,,,,,Active
2026-06-08,Vegetables,Cherry Tomato,Tomato,Holland,250g,16.5,,,66.0,,,Lulu,Active
2026-06-08,Vegetables,Cherry Tomato,Tomato,Qatar,250g,7.5,,,30.0,,,Lulu,Active
2026-06-08,Vegetables,Cherry Tomato Bucket,Tomato,Morocco,500g,17.5,,,35.0,,,Lulu,Active
2026-06-08,Vegetables,Cherry Tomato Bucket,Tomato,Holland,500g,39.0,,,78.0,,,Lulu,Active
2026-06-08,Vegetables,Farm Fresh Tomato,Tomato,,1kg,6.5,,,6.5,,,Lulu,Active
2026-06-08,Vegetables,Tomato,Tomato,Jordan,500g,2.5,,,5.0,,,Lulu,Active
2026-06-08,Vegetables,Tomato Cherry Mix Carnival,Tomato,Holland,,,25.0,,,,,,Active
2026-06-08,Vegetables,Tomato Cherry Shaker,Tomato,Morocco,250g,8.75,,,35.0,,,Lulu,Active
2026-06-08,Vegetables,Tomato Cherry Shaker,Tomato,Holland,250g,19.5,,,78.0,,,Lulu,Active
2026-06-08,Vegetables,Tomato Cherry Shaker,Tomato,Lebanon,225g,12.5,,,55.56,,,Lulu,Active
2026-06-08,Vegetables,Tomato Cherry Yellow,Tomato,Holland,250g,26.5,,,106.0,,,Lulu,Active
2026-06-08,Vegetables,Tomato Kumato Belgium,Tomato,,1kg,,52.0,,,52.0,,Rawabi,Active
2026-06-08,Vegetables,Tomato Mazra Doha,Tomato,,1kg,,8.0,,,8.0,,Rawabi,Active
2026-06-08,Vegetables,Tomato Sweet Cherry Vine Netherland,Tomato,,,,44.0,,,,,,Active
2026-06-08,Vegetables,Tomato Syria,Tomato,,1kg,5.0,,,5.0,,,Lulu,Active
2026-06-08,Vegetables,Tomato Tommys Pkt ( ),Tomato,Spain,500g,,,44.0,,,88.0,Family,Active
2026-06-08,Vegetables,Tomatoes Cherry Plum,Tomato,,250g,,,20.0,,,80.0,Family,Active
2026-06-08,Vegetables,Fresh Turmeric,Turmeric,India,200g,5.5,,,27.5,,,Lulu,Active
2026-06-08,Vegetables,Turmeric,Turmeric,India,,,,3.5,,,,,Active
2026-06-08,Vegetables,Turmeric,Turmeric,India,1kg,,17.5,,,17.5,,Rawabi,Active
2026-06-08,Vegetables,Turmeric,Turmeric,India,250g,,4.5,,,18.0,,Rawabi,Active
2026-06-08,Vegetables,Turmeric,Turmeric,Thailand,1.0pkt,11.5,,,11500.0,,,Lulu,Active
2026-06-08,Vegetables,Turmeric -Packet,Turmeric,Thailand,,,6.5,,,,,,Active
