date,category,product_name,product_type,origin,unit,lulu_price,rawabi_price,family_price,price_per_kg_lulu,price_per_kg_rawabi,price_per_kg_family,cheapest_store,status
2026-06-21,Vegetables,Garlic Peeled,Garlic,,1kg,,24.0,,,24.0,,Rawabi,Active
2026-06-21,Vegetables,Garlic Small Pkt ( ),Garlic,China,,,5.0,5.0,,,,,Active
2026-06-21,Vegetables,Peeled Garlic,Garlic,,250g,,6.0,8.5,,24.0,34.0,Rawabi,Active
2026-06-21,Vegetables,Ash Gourd(Kumbalam),Gourds,India,,,,17.5,,,,,Active
2026-06-21,Vegetables,Ashgourd,Gourds,Oman,1kg,,7.5,,,7.5,,Rawabi,Active
2026-06-21,Vegetables,Bitter Gourd,Gourds,India,1kg,,17.5,,,17.5,,Rawabi,Active
2026-06-21,Vegetables,Ivy Gourd (Kovakka) Indian,Gourds,India,1kg,,15.5,,,15.5,,Rawabi,Active
2026-06-21,Vegetables,Ivy Gourd (Tindly),Gourds,India,,,,10.0,,,,,Active
2026-06-21,Vegetables,Parwal,Gourds,Bangladesh,1kg,,16.0,,,16.0,,Rawabi,Active
2026-06-21,Vegetables,Ridge Gourd,Gourds,India,,,,9.75,,,,,Active
2026-06-21,Vegetables,Ridge Gourd,Gourds,India,1kg,,18.75,,,18.75,,Rawabi,Active
2026-06-21,Vegetables,Snake Gourd,Gourds,India,,,,9.0,,,,,Active
2026-06-21,Vegetables,Snake Gourd,Gourds,India,1kg,,19.5,,,19.5,,Rawabi,Active
2026-06-21,Vegetables,Celery,Herbs,Spain,,,,19.0,,,,,Active
2026-06-21,Vegetables,Celery Stick,Herbs,Spain,1kg,,32.0,,,32.0,,Rawabi,Active
2026-06-21,Vegetables,Celery Stick,Herbs,Spain,250g,,8.0,,,32.0,,Rawabi,Active
2026-06-21,Vegetables,Coriander (Ksa),Herbs,,,,,3.25,,,,,Active
2026-06-21,Vegetables,Coriander Leaves 1 Bunch,Herbs,Saudi,,,13.0,,,,,,Active
2026-06-21,Vegetables,Curry Leaves,Herbs,,,,3.0,,,,,,Active
2026-06-21,Vegetables,Curry Leaves,Herbs,Uganda,,,38.0,,,,,,Active
2026-06-21,Vegetables,Fennel,Herbs,,,,,20.0,,,,,Active
2026-06-21,Vegetables,Granadilla Fruit Colombia,Herbs,,1kg,,88.0,,,88.0,,Rawabi,Active
2026-06-21,Vegetables,Granadilla Fruit Colombia,Herbs,,250g,,22.0,,,88.0,,Rawabi,Active
2026-06-21,Vegetables,Green Basil ( ),Herbs,Kenya,,,,16.0,,,,,Active
2026-06-21,Vegetables,Lemon Grass,Herbs,,,,,5.5,,,,,Active
2026-06-21,Vegetables,Parsely (Ksa),Herbs,,,,,10.0,,,,,Active
2026-06-21,Vegetables,Rosemary,Herbs,Kenya,1.0pc,,10.0,,,10000.0,,Rawabi,Active
2026-06-21,Vegetables,Thyme Green Thin,Herbs,,,,,16.0,,,,,Active
2026-06-21,Vegetables,Bhindi (Lady'S Finger),Lady Finger,India,,,,9.25,,,,,Active
2026-06-21,Vegetables,Lady Finger,Lady Finger,India,1kg,,17.5,,,17.5,,Rawabi,Active
2026-06-21,Vegetables,Arugula (Jerjir)Leaves Doha,Leafy Vegetables,,500g,,3.75,,,7.5,,Rawabi,Active
2026-06-21,Vegetables,Arugula (Jerjir)Leaves Doha 1 Bunch,Leafy Vegetables,,,,7.5,,,,,,Active
2026-06-21,Vegetables,Baby Rocket -Packet,Leafy Vegetables,Italy,,,10.5,,,,,,Active
2026-06-21,Vegetables,Baby Spinach,Leafy Vegetables,Italy,125g,,,14.0,,,112.0,Family,Active
2026-06-21,Vegetables,Baby Spinach Leaves -Packet,Leafy Vegetables,Italy,,,9.0,,,,,,Active
2026-06-21,Vegetables,Kale Leaves,Leafy Vegetables,Holland,1kg,,65.0,,,65.0,,Rawabi,Active
2026-06-21,Vegetables,Kale Leaves,Leafy Vegetables,Holland,250g,,14.25,,,57.0,,Rawabi,Active
2026-06-21,Vegetables,Kangkong Doha,Leafy Vegetables,,1.0pc,,7.0,,,7000.0,,Rawabi,Active
2026-06-21,Vegetables,Lettuce,Leafy Vegetables,Oman,1kg,,9.75,,,9.75,,Rawabi,Active
2026-06-21,Vegetables,Lettuce,Leafy Vegetables,Oman,500g,,5.0,,,10.0,,Rawabi,Active
2026-06-21,Vegetables,Lettuce Bionda/ Rossa Mix,Leafy Vegetables,,125g,,,14.0,,,112.0,Family,Active
2026-06-21,Vegetables,Lettuce Boston Soft,Leafy Vegetables,Holland,,,,16.25,,,,,Active
2026-06-21,Vegetables,Lettuce Gem Tray,Leafy Vegetables,Spain,,,,15.0,,,,,Active
2026-06-21,Vegetables,Lettuce Ice Berge,Leafy Vegetables,Jordan,1kg,,7.5,,,7.5,,Rawabi,Active
2026-06-21,Vegetables,Lettuce Ice Berge,Leafy Vegetables,Spain,1kg,,38.0,,,38.0,,Rawabi,Active
2026-06-21,Vegetables,Lettuce Ice Berge,Leafy Vegetables,Jordan,250g,,1.75,,,7.0,,Rawabi,Active
2026-06-21,Vegetables,Lettuce Ice Berge,Leafy Vegetables,Spain,250g,,9.5,,,38.0,,Rawabi,Active
2026-06-21,Vegetables,Lettuce Lollo Rossa,Leafy Vegetables,,,,,18.75,,,,,Active
2026-06-21,Vegetables,Molokhia Doha,Leafy Vegetables,,,,8.0,,,,,,Active
2026-06-21,Vegetables,Molokhia Doha,Leafy Vegetables,,250g,,2.0,,,8.0,,Rawabi,Active
2026-06-21,Vegetables,Red Chard Mix,Leafy Vegetables,Italy,125g,,,10.0,,,80.0,Family,Active
2026-06-21,Vegetables,Red Spinach Doha 1 Bunch,Leafy Vegetables,,,,7.0,,,,,,Active
2026-06-21,Vegetables,Rocket Leaves,Leafy Vegetables,Italy,125g,,,14.0,,,112.0,Family,Active
2026-06-21,Vegetables,Ruwaith Leaves Doha,Leafy Vegetables,,1.0pc,,6.5,,,6500.0,,Rawabi,Active
2026-06-21,Vegetables,Leeks,Leeks/Spring Onions,Holland,,,,9.5,,,,,Active
2026-06-21,Vegetables,Leeks,Leeks/Spring Onions,Holland,1kg,,35.0,,,35.0,,Rawabi,Active
2026-06-21,Vegetables,Leeks,Leeks/Spring Onions,Holland,250g,,8.75,,,35.0,,Rawabi,Active
2026-06-21,Vegetables,Agrico Eggplant,Mushrooms,Qatar,,,,7.5,,,,,Active
2026-06-21,Vegetables,Agrico Mushroom White Bottom,Mushrooms,Qatar,250g,,,7.0,,,28.0,Family,Active
2026-06-21,Vegetables,Agrico Mushroom White Doha Packet,Mushrooms,,,,7.0,,,,,,Active
2026-06-21,Vegetables,Mushroom Brown Doha-Packet,Mushrooms,,,,8.5,,,,,,Active
2026-06-21,Vegetables,Mushroom Mix Doha Packet,Mushrooms,,,,13.0,,,,,,Active
2026-06-21,Vegetables,Mushroom Slice,Mushrooms,Qatar,,,,8.5,,,,,Active
2026-06-21,Vegetables,Mushroom Slice Doha-Packet,Mushrooms,,,,8.5,,,,,,Active
2026-06-21,Vegetables,Mushrooms Portobello,Mushrooms,,,,,19.5,,,,,Active
2026-06-21,Vegetables,Onion Big,Onion,India,1kg,,4.5,,,4.5,,Rawabi,Active
2026-06-21,Vegetables,Onion Brown,Onion,Australia,1kg,,8.0,,,8.0,,Rawabi,Active
2026-06-21,Vegetables,Onion Medium Bag,Onion,India,,,19.0,,,,,,Active
2026-06-21,Vegetables,Onion Small,Onion,India,,,,5.0,,,,,Active
2026-06-21,Vegetables,Onion Small,Onion,India,1kg,,19.0,,,19.0,,Rawabi,Active
2026-06-21,Vegetables,Onion Small Bag,Onion,India,,,14.5,,,,,,Active
2026-06-21,Vegetables,Onion Yeman,Onion,,1kg,,4.5,,,4.5,,Rawabi,Active
2026-06-21,Vegetables,Onion Yemen,Onion,,,,,4.5,,,,,Active
2026-06-21,Vegetables,Amla (Gooseberry),Other Vegetables,India,,,,11.0,,,,,Active
2026-06-21,Vegetables,Bagal Leaves,Other Vegetables,,1.0pc,,9.0,,,9000.0,,Rawabi,Active
2026-06-21,Vegetables,Drumstick,Other Vegetables,India,,,,9.5,,,,,Active
2026-06-21,Vegetables,Drumstick,Other Vegetables,India,1kg,,17.0,,,17.0,,Rawabi,Active
2026-06-21,Vegetables,Drumstick Leaves,Other Vegetables,India,1.0pc,,6.0,,,6000.0,,Rawabi,Active
2026-06-21,Vegetables,Drumstick Leaves Pkt ( ),Other Vegetables,India,150g,,,5.5,,,36.67,Family,Active
2026-06-21,Vegetables,Eggplant,Other Vegetables,Holland,,,,28.0,,,,,Active
2026-06-21,Vegetables,Eggplant Long Arabia,Other Vegetables,Saudi,1kg,,13.75,,,13.75,,Rawabi,Active
2026-06-21,Vegetables,Eggplant Mazra Doha,Other Vegetables,,1kg,,6.0,,,6.0,,Rawabi,Active
2026-06-21,Vegetables,Eggplant Purple,Other Vegetables,Qatar,,,,8.5,,,,,Active
2026-06-21,Vegetables,Fig,Other Vegetables,Turkey,1kg,,46.0,,,46.0,,Rawabi,Active
2026-06-21,Vegetables,Govar,Other Vegetables,India,1kg,,17.5,,,17.5,,Rawabi,Active
2026-06-21,Vegetables,Guava -Packet,Other Vegetables,Thailand,,,32.0,,,,,,Active
2026-06-21,Vegetables,Guava Red,Other Vegetables,Thailand,1kg,,42.0,,,42.0,,Rawabi,Active
2026-06-21,Vegetables,Guava Red -Packet,Other Vegetables,Thailand,,,34.0,,,,,,Active
2026-06-21,Vegetables,Lollo Bioanda,Other Vegetables,Holland,1kg,,60.0,,,60.0,,Rawabi,Active
2026-06-21,Vegetables,Lollo Bioanda,Other Vegetables,Holland,250g,,15.0,,,60.0,,Rawabi,Active
2026-06-21,Vegetables,Longan -Packet,Other Vegetables,Thailand,,,24.0,,,,,,Active
2026-06-21,Vegetables,Palak Leaves Doha,Other Vegetables,,1.0pc,,5.0,,,5000.0,,Rawabi,Active
2026-06-21,Vegetables,Premium Eggplant Pkt,Other Vegetables,Qatar,1kg,,,7.5,,,7.5,Family,Active
2026-06-21,Vegetables,Rambutan -Packet,Other Vegetables,Thailand,,,25.0,,,,,,Active
2026-06-21,Vegetables,Beans,Peas & Beans,India,1kg,,21.0,,,21.0,,Rawabi,Active
2026-06-21,Vegetables,Cluster Beans,Peas & Beans,India,,,,9.5,,,,,Active
2026-06-21,Vegetables,Indian Beans,Peas & Beans,India,,,,10.0,,,,,Active
2026-06-21,Vegetables,Mutter,Peas & Beans,Pakistan,1kg,,27.0,,,27.0,,Rawabi,Active
2026-06-21,Vegetables,Aravi Big,Potatoes & Starchy Vegetables,India,,,,8.0,,,,,Active
2026-06-21,Vegetables,Potato,Potatoes & Starchy Vegetables,Pakistan,1kg,,3.0,,,3.0,,Rawabi,Active
2026-06-21,Vegetables,Potato Bag,Potatoes & Starchy Vegetables,Pakistan,,,8.0,,,,,,Active
2026-06-21,Vegetables,Potato Bag,Potatoes & Starchy Vegetables,Saudi,1kg,,13.0,,,13.0,,Rawabi,Active
2026-06-21,Vegetables,Potato Syria,Potatoes & Starchy Vegetables,,1kg,,3.0,,,3.0,,Rawabi,Active
2026-06-21,Vegetables,Potatoes White Chat Small,Potatoes & Starchy Vegetables,Australia,,,,27.0,,,,,Active
2026-06-21,Vegetables,Sweet Potato,Potatoes & Starchy Vegetables,Usa,,,,17.5,,,,,Active
2026-06-21,Vegetables,Sweet Potato,Potatoes & Starchy Vegetables,Bangladesh,,,,17.0,,,,,Active
2026-06-21,Vegetables,Sweet Potato By Air,Potatoes & Starchy Vegetables,Uganda,1kg,,18.5,,,18.5,,Rawabi,Active
2026-06-21,Vegetables,Tapioca,Potatoes & Starchy Vegetables,India,1kg,,16.75,,,16.75,,Rawabi,Active
2026-06-21,Vegetables,Taro Root,Potatoes & Starchy Vegetables,,,,,53.0,,,,,Active
2026-06-21,Vegetables,Yam,Potatoes & Starchy Vegetables,India,1kg,,6.5,,,6.5,,Rawabi,Active
2026-06-21,Vegetables,Butter Nut Pumpkin Africa,Pumpkin,,1kg,,9.75,,,9.75,,Rawabi,Active
2026-06-21,Vegetables,Disco Pumpkin,Pumpkin,India,1kg,,15.5,,,15.5,,Rawabi,Active
2026-06-21,Vegetables,Pumpkin Doha,Pumpkin,,1kg,,5.0,,,5.0,,Rawabi,Active
2026-06-21,Vegetables,Pumpkin Mathan Green,Pumpkin,India,,,,13.75,,,,,Active
2026-06-21,Vegetables,Pumpkin Medium,Pumpkin,India,,,,8.75,,,,,Active
2026-06-21,Vegetables,Radish Ksa,Raddish,,,,,3.5,,,,,Active
2026-06-21,Vegetables,Radish Red -Packet,Raddish,Holland,,,5.5,,,,,,Active
2026-06-21,Vegetables,Red Radish,Raddish,Holland,1kg,,33.5,32.0,,33.5,32.0,Family,Active
2026-06-21,Vegetables,Red Radish Poly Bag,Raddish,,125g,,,6.5,,,52.0,Family,Active
2026-06-21,Vegetables,Peeled Shallot Packet,Shallots,India,,,7.0,,,,,,Active
2026-06-21,Vegetables,Arigni Green Gram Sprouts,Sprouts,,200g,,,5.75,,,28.75,Family,Active
2026-06-21,Vegetables,Mung Bean Sprouts Pkts,Sprouts,,,,,6.5,,,,,Active
2026-06-21,Vegetables,Cherry Tomato -Packet,Tomato,Morocco,,,10.0,,,,,,Active
2026-06-21,Vegetables,Tomato,Tomato,Qatar,,,,2.5,,,,,Active
2026-06-21,Vegetables,Tomato Cherry Mix Carnival,Tomato,Holland,,,18.0,,,,,,Active
2026-06-21,Vegetables,Tomato Sweet Cherry Vine Netherland,Tomato,,,,68.0,,,,,,Active
2026-06-21,Vegetables,Tomato Syria,Tomato,,,,,2.5,,,,,Active
2026-06-21,Vegetables,Tomato Syria,Tomato,,1kg,,5.0,,,5.0,,Rawabi,Active
2026-06-21,Vegetables,Tomato Tommys Pkt ( ),Tomato,Spain,500g,,,44.0,,,88.0,Family,Active
2026-06-21,Vegetables,Tomatoes Cherry Plum,Tomato,,250g,,,20.0,,,80.0,Family,Active
2026-06-21,Vegetables,Turmeric,Turmeric,India,,,,3.5,,,,,Active
2026-06-21,Vegetables,Turmeric,Turmeric,India,1kg,,17.5,,,17.5,,Rawabi,Active
2026-06-21,Vegetables,Turmeric,Turmeric,India,250g,,4.5,,,18.0,,Rawabi,Active
2026-06-21,Vegetables,Turmeric -Packet,Turmeric,Thailand,,,6.5,,,,,,Active
2026-06-21,Vegetables,Jalapeno Hot Red Pepper,Chillies & Spicy,Usa,,,,,,,,,Market Out
2026-06-21,Vegetables,Bagal,Other Vegetables,,,,,,,,,,Market Out
2026-06-21,Vegetables,Tomato Cherry Red Vine,Tomato,,,,,,,,,,Market Out
2026-06-20,Fruits,Banana Flower,Banana,India,,,,17.5,,,,,Active
2026-06-20,Fruits,Banana Green,Banana,India,,,,5.5,,,,,Active
2026-06-20,Fruits,Physalis,Berries,,125g,,,11.0,,,88.0,Family,Active
2026-06-20,Fruits,Fresh Shredded Coconut (By Sea),Coconut,India,,,,3.0,,,,,Active
2026-06-20,Fruits,Mushroom Chestnut -,Fresh Nuts,Holland,,,,15.5,,,,,Active
2026-06-20,Fruits,Ash Banana,Green Banana,Sri Lanka,,,,9.5,,,,,Active
2026-06-20,Fruits,Curry Banana,Green Banana,India,,,,9.0,,,,,Active
2026-06-20,Vegetables,Beetroot Cooked,Beetroot,,500g,,,22.0,,,44.0,Family,Active
2026-06-20,Vegetables,Cabbage,Cabbage & Broccoli,India,,,,8.75,,,,,Active
2026-06-20,Vegetables,Cabbage,Cabbage & Broccoli,Qatar,,,,2.25,,,,,Active
2026-06-20,Vegetables,Cabbage Sliced,Cabbage & Broccoli,,1kg,,,10.0,,,10.0,Family,Active
2026-06-20,Vegetables,Kohi,Cabbage & Broccoli,Bangladesh,,,,17.0,,,,,Active
2026-06-20,Vegetables,Capsicum,Capsicum,Qatar,,,,6.0,,,,,Active
2026-06-20,Vegetables,Capsicum Mix Pkt,Capsicum,Holland,4.0pcs,,,29.0,,,7250.0,Family,Active
2026-06-20,Vegetables,Capsicum Orange,Capsicum,Holland,,,,11.0,,,,,Active
2026-06-20,Vegetables,Capsicum Red,Capsicum,Holland,,,,12.0,,,,,Active
2026-06-20,Vegetables,Capsicum Yellow,Capsicum,Holland,,,,11.25,,,,,Active
2026-06-20,Vegetables,Carrot,Carrots,Australia,,,,4.5,,,,,Active
2026-06-20,Vegetables,Chow Chow (Chayote),Chayote,India,,,,8.75,,,,,Active
2026-06-20,Vegetables,Chilly Red,Chillies & Spicy,Holland,,,,15.0,,,,,Active
2026-06-20,Vegetables,Chilly Round Green,Chillies & Spicy,India,,,,9.5,,,,,Active
2026-06-20,Vegetables,Ginger,Chillies & Spicy,China,,,,2.25,,,,,Active
2026-06-20,Vegetables,Green Chilli,Chillies & Spicy,Uganda,,,,6.0,,,,,Active
2026-06-20,Vegetables,Hot Chilli,Chillies & Spicy,Qatar,,,,2.88,,,,,Active
2026-06-20,Vegetables,Jalapeno Hot Red Pepper,Chillies & Spicy,Usa,,,,65.0,,,,,Active
2026-06-20,Vegetables,Pinakbet Mixed,Combo Pack,,1kg,,,25.0,,,25.0,Family,Active
2026-06-20,Vegetables,Sambar Mixed Vegetable,Combo Pack,,,,,10.0,,,,,Active
2026-06-20,Vegetables,Baby Corn,Corns & Baby Corn,Thailand,125g,,,8.0,,,64.0,Family,Active
2026-06-20,Vegetables,Fruit'O Snack Boiled Sweet Corn Cob,Corns & Baby Corn,,270g,,,6.0,,,22.22,Family,Active
2026-06-20,Vegetables,Sweet Corn,Corns & Baby Corn,Jordan,,,,8.5,,,,,Active
2026-06-20,Vegetables,Marrow (Kusa),Courgettes & Artichoke,Qatar,,,,3.75,,,,,Active
2026-06-20,Vegetables,Cucumber,Cucumber,Qatar,,,,3.75,,,,,Active
2026-06-20,Vegetables,Vellary Indian,Cucumber,India,1kg,,,19.0,,,19.0,Family,Active
2026-06-20,Vegetables,Garlic,Garlic,India,,,,12.25,,,,,Active
2026-06-20,Vegetables,Garlic,Garlic,Egypt,,,,8.0,,,,,Active
2026-06-20,Vegetables,Garlic Loose,Garlic,,,,,2.25,,,,,Active
2026-06-20,Vegetables,Garlic Small Pkt ( ),Garlic,China,,,,5.0,,,,,Active
2026-06-20,Vegetables,Peeled Garlic,Garlic,,250g,,,8.5,,,34.0,Family,Active
2026-06-20,Vegetables,Ash Gourd(Kumbalam),Gourds,India,,,,17.5,,,,,Active
2026-06-20,Vegetables,Ivy Gourd (Tindly),Gourds,India,,,,10.0,,,,,Active
2026-06-20,Vegetables,Ridge Gourd,Gourds,India,,,,9.75,,,,,Active
2026-06-20,Vegetables,Snake Gourd,Gourds,India,,,,9.0,,,,,Active
2026-06-20,Vegetables,Celery,Herbs,Spain,,,,19.0,,,,,Active
2026-06-20,Vegetables,Coriander (Ksa),Herbs,,,,,3.5,,,,,Active
2026-06-20,Vegetables,Fennel,Herbs,,,,,20.0,,,,,Active
2026-06-20,Vegetables,Green Basil ( ),Herbs,Kenya,,,,16.0,,,,,Active
2026-06-20,Vegetables,Lemon Grass,Herbs,,,,,5.5,,,,,Active
2026-06-20,Vegetables,Parsely (Ksa),Herbs,,,,,10.0,,,,,Active
2026-06-20,Vegetables,Thyme Green Thin,Herbs,,,,,16.0,,,,,Active
2026-06-20,Vegetables,Bhindi (Lady'S Finger),Lady Finger,India,,,,9.25,,,,,Active
2026-06-20,Vegetables,Baby Spinach,Leafy Vegetables,Italy,125g,,,14.0,,,112.0,Family,Active
2026-06-20,Vegetables,Lettuce Bionda/ Rossa Mix,Leafy Vegetables,,125g,,,14.0,,,112.0,Family,Active
2026-06-20,Vegetables,Lettuce Boston Soft,Leafy Vegetables,Holland,,,,16.25,,,,,Active
2026-06-20,Vegetables,Lettuce Gem Tray,Leafy Vegetables,Spain,,,,15.0,,,,,Active
2026-06-20,Vegetables,Lettuce Lollo Rossa,Leafy Vegetables,,,,,18.75,,,,,Active
2026-06-20,Vegetables,Red Chard Mix,Leafy Vegetables,Italy,125g,,,10.0,,,80.0,Family,Active
2026-06-20,Vegetables,Rocket Leaves,Leafy Vegetables,Italy,125g,,,14.0,,,112.0,Family,Active
2026-06-20,Vegetables,Leeks,Leeks/Spring Onions,Holland,,,,9.5,,,,,Active
2026-06-20,Vegetables,Agrico Eggplant,Mushrooms,Qatar,,,,7.5,,,,,Active
2026-06-20,Vegetables,Agrico Mushroom White Bottom,Mushrooms,Qatar,250g,,,7.0,,,28.0,Family,Active
2026-06-20,Vegetables,Mushroom Slice,Mushrooms,Qatar,,,,8.5,,,,,Active
2026-06-20,Vegetables,Mushrooms Portobello,Mushrooms,,,,,19.5,,,,,Active
2026-06-20,Vegetables,Onion Small,Onion,India,,,,5.0,,,,,Active
2026-06-20,Vegetables,Onion Yemen,Onion,,,,,4.5,,,,,Active
2026-06-20,Vegetables,Amla (Gooseberry),Other Vegetables,India,,,,11.0,,,,,Active
2026-06-20,Vegetables,Bagal,Other Vegetables,,,,,5.0,,,,,Active
2026-06-20,Vegetables,Drumstick,Other Vegetables,India,,,,9.5,,,,,Active
2026-06-20,Vegetables,Drumstick Leaves Pkt ( ),Other Vegetables,India,150g,,,5.5,,,36.67,Family,Active
2026-06-20,Vegetables,Eggplant,Other Vegetables,Holland,,,,28.0,,,,,Active
2026-06-20,Vegetables,Eggplant Purple,Other Vegetables,Qatar,,,,8.5,,,,,Active
2026-06-20,Vegetables,Premium Eggplant Pkt,Other Vegetables,Qatar,1kg,,,7.5,,,7.5,Family,Active
2026-06-20,Vegetables,Cluster Beans,Peas & Beans,India,,,,9.5,,,,,Active
2026-06-20,Vegetables,Indian Beans,Peas & Beans,India,,,,10.0,,,,,Active
2026-06-20,Vegetables,Aravi Big,Potatoes & Starchy Vegetables,India,,,,8.0,,,,,Active
2026-06-20,Vegetables,Potatoes White Chat Small,Potatoes & Starchy Vegetables,Australia,,,,27.0,,,,,Active
2026-06-20,Vegetables,Sweet Potato,Potatoes & Starchy Vegetables,Bangladesh,,,,17.0,,,,,Active
2026-06-20,Vegetables,Sweet Potato,Potatoes & Starchy Vegetables,Usa,,,,17.5,,,,,Active
2026-06-20,Vegetables,Taro Root,Potatoes & Starchy Vegetables,,,,,53.0,,,,,Active
2026-06-20,Vegetables,Pumpkin Mathan Green,Pumpkin,India,,,,13.75,,,,,Active
2026-06-20,Vegetables,Pumpkin Medium,Pumpkin,India,,,,8.75,,,,,Active
2026-06-20,Vegetables,Red Radish,Raddish,Holland,1kg,,,32.0,,,32.0,Family,Active
2026-06-20,Vegetables,Red Radish Poly Bag,Raddish,,125g,,,6.5,,,52.0,Family,Active
2026-06-20,Vegetables,Arigni Green Gram Sprouts,Sprouts,,200g,,,5.75,,,28.75,Family,Active
2026-06-20,Vegetables,Mung Bean Sprouts Pkts,Sprouts,,,,,6.5,,,,,Active
2026-06-20,Vegetables,Tomato,Tomato,Oman,,,,1.75,,,,,Active
2026-06-20,Vegetables,Tomato,Tomato,Qatar,,,,2.5,,,,,Active
2026-06-20,Vegetables,Tomato Cherry Red Vine,Tomato,,,,,12.5,,,,,Active
2026-06-20,Vegetables,Tomato Syria,Tomato,,,,,2.5,,,,,Active
2026-06-20,Vegetables,Tomato Tommys Pkt ( ),Tomato,Spain,500g,,,44.0,,,88.0,Family,Active
2026-06-20,Vegetables,Tomatoes Cherry Plum,Tomato,,250g,,,20.0,,,80.0,Family,Active
2026-06-20,Vegetables,Turmeric,Turmeric,India,,,,3.5,,,,,Active
2026-06-20,Vegetables,Hot Chilli Gazali,Chillies & Spicy,Qatar,,,,,,,,,Market Out
2026-06-20,Vegetables,Shimenji White Mushroom,Mushrooms,,150g,,,,,,,,Market Out
2026-06-20,Vegetables,Beans,Peas & Beans,Qatar,,,,,,,,,Market Out
2026-06-20,Vegetables,Potato,Potatoes & Starchy Vegetables,,,,,,,,,,Market Out
2026-06-20,Vegetables,Yam Indian,Potatoes & Starchy Vegetables,India,,,,,,,,,Market Out
2026-06-19,Fruits,Banana Flower,Banana,India,,,,17.5,,,,,Active
2026-06-19,Fruits,Banana Green,Banana,India,,,,5.5,,,,,Active
2026-06-19,Fruits,Physalis,Berries,,125g,,,11.0,,,88.0,Family,Active
2026-06-19,Fruits,Fresh Shredded Coconut (By Sea),Coconut,India,,,,3.0,,,,,Active
2026-06-19,Fruits,Mushroom Chestnut -,Fresh Nuts,Holland,,,,15.5,,,,,Active
2026-06-19,Fruits,Ash Banana,Green Banana,Sri Lanka,,,,9.5,,,,,Active
2026-06-19,Fruits,Curry Banana,Green Banana,India,,,,9.0,,,,,Active
2026-06-19,Vegetables,Beetroot Cooked,Beetroot,,500g,,,22.0,,,44.0,Family,Active
2026-06-19,Vegetables,Cabbage,Cabbage & Broccoli,India,,,,8.75,,,,,Active
2026-06-19,Vegetables,Cabbage,Cabbage & Broccoli,Qatar,,,,2.25,,,,,Active
2026-06-19,Vegetables,Cabbage Sliced,Cabbage & Broccoli,,1kg,,,10.0,,,10.0,Family,Active
2026-06-19,Vegetables,Kohi,Cabbage & Broccoli,Bangladesh,,,,17.0,,,,,Active
2026-06-19,Vegetables,Capsicum,Capsicum,Qatar,,,,6.0,,,,,Active
2026-06-19,Vegetables,Capsicum Mix Pkt,Capsicum,Holland,4.0pcs,,,29.0,,,7250.0,Family,Active
2026-06-19,Vegetables,Capsicum Orange,Capsicum,Holland,,,,11.0,,,,,Active
2026-06-19,Vegetables,Capsicum Red,Capsicum,Holland,,,,12.0,,,,,Active
2026-06-19,Vegetables,Capsicum Yellow,Capsicum,Holland,,,,11.25,,,,,Active
2026-06-19,Vegetables,Carrot,Carrots,Australia,,,,4.5,,,,,Active
2026-06-19,Vegetables,Chow Chow (Chayote),Chayote,India,,,,8.75,,,,,Active
2026-06-19,Vegetables,Chilly Red,Chillies & Spicy,Holland,,,,15.0,,,,,Active
2026-06-19,Vegetables,Chilly Round Green,Chillies & Spicy,India,,,,9.5,,,,,Active
2026-06-19,Vegetables,Ginger,Chillies & Spicy,China,,,,2.25,,,,,Active
2026-06-19,Vegetables,Green Chilli,Chillies & Spicy,Uganda,,,,6.0,,,,,Active
2026-06-19,Vegetables,Hot Chilli,Chillies & Spicy,Qatar,,,,2.88,,,,,Active
2026-06-19,Vegetables,Hot Chilli Gazali,Chillies & Spicy,Qatar,,,,11.5,,,,,Active
2026-06-19,Vegetables,Jalapeno Hot Red Pepper,Chillies & Spicy,Usa,,,,65.0,,,,,Active
2026-06-19,Vegetables,Pinakbet Mixed,Combo Pack,,1kg,,,25.0,,,25.0,Family,Active
2026-06-19,Vegetables,Sambar Mixed Vegetable,Combo Pack,,,,,10.0,,,,,Active
2026-06-19,Vegetables,Baby Corn,Corns & Baby Corn,Thailand,125g,,,8.0,,,64.0,Family,Active
2026-06-19,Vegetables,Fruit'O Snack Boiled Sweet Corn Cob,Corns & Baby Corn,,270g,,,6.0,,,22.22,Family,Active
2026-06-19,Vegetables,Marrow (Kusa),Courgettes & Artichoke,Qatar,,,,3.75,,,,,Active
2026-06-19,Vegetables,Cucumber,Cucumber,Qatar,,,,3.75,,,,,Active
2026-06-19,Vegetables,Vellary Indian,Cucumber,India,1kg,,,19.0,,,19.0,Family,Active
2026-06-19,Vegetables,Garlic,Garlic,Egypt,,,,8.0,,,,,Active
2026-06-19,Vegetables,Garlic,Garlic,India,,,,12.25,,,,,Active
2026-06-19,Vegetables,Garlic Loose,Garlic,,,,,2.25,,,,,Active
2026-06-19,Vegetables,Garlic Small Pkt ( ),Garlic,China,,,,5.0,,,,,Active
2026-06-19,Vegetables,Peeled Garlic,Garlic,,250g,,,8.5,,,34.0,Family,Active
2026-06-19,Vegetables,Ash Gourd(Kumbalam),Gourds,India,,,,17.5,,,,,Active
2026-06-19,Vegetables,Ivy Gourd (Tindly),Gourds,India,,,,10.0,,,,,Active
2026-06-19,Vegetables,Ridge Gourd,Gourds,India,,,,9.75,,,,,Active
